Layer,Code,Name,Parent Account,,Type,active,pending,state
Layer 5,42409001,Repairs & Maintenance on Building,42409,Repair and Maintenance,Expenditure Accounts,True,False,approve
Layer 5,42409101,Repairs & Maintenance on Fixture,42409,Repair and Maintenance,Expenditure Accounts,True,False,approve
Layer 5,42409102,Repairs & Maintenance on Furniture,42409,Repair and Maintenance,Expenditure Accounts,True,False,approve
Layer 5,42409301,Repairs & Maintenance on Electrical Equipments,42409,Repair and Maintenance,Expenditure Accounts,True,False,approve
Layer 5,42409302,Repairs & Maintenance on Other Office Equipments,42409,Repair and Maintenance,Expenditure Accounts,True,False,approve
Layer 5,42409401,Repairs & Maintenance on Computers & Peripherals,42409,Repair and Maintenance,Expenditure Accounts,True,False,approve
Layer 5,42409501,Repairs & Maintenance on Motor Cars,42409,Repair and Maintenance,Expenditure Accounts,True,False,approve
Layer 5,42409502,Repairs & Maintenance on Motor Cycles,42409,Repair and Maintenance,Expenditure Accounts,True,False,approve
Layer 5,42409601,Software Maintenance,42409,Repair and Maintenance,Expenditure Accounts,True,False,approve
Layer 5,42501001,Postage,42501,Postage Expenses,Expenditure Accounts,True,False,approve
Layer 5,42501002,Postage/Courier Service Charges,42501,Postage Expenses,Expenditure Accounts,True,False,approve
Layer 5,42502001,Telephone Expenses,42502,Telecommunication expenses,Expenditure Accounts,True,False,approve
Layer 5,42502002,Fax/E-Mail,42502,Telecommunication expenses,Expenditure Accounts,True,False,approve
Layer 5,42502003,Telex/Telegraph,42502,Telecommunication expenses,Expenditure Accounts,True,False,approve
Layer 5,42502004,Mobile Bill Expenses,42502,Telecommunication expenses,Expenditure Accounts,True,False,approve
Layer 5,42502005,SWIFT Charges (Expenses),42502,Telecommunication expenses,Expenditure Accounts,True,False,approve
Layer 5,42503001,Stamp Expenses,42503,Stamp Expenses,Expenditure Accounts,True,False,approve
Layer 5,42601001,Lawyer's Charges,42601,Legal Expenses,Expenditure Accounts,True,False,approve
Layer 5,42601002,Legal Charges,42601,Legal Expenses,Expenditure Accounts,True,False,approve
Layer 5,42601003,Legal Stamps Charges,42601,Legal Expenses,Expenditure Accounts,True,False,approve
Layer 5,42601004,Court Fees & Charges,42601,Legal Expenses,Expenditure Accounts,True,False,approve
Layer 5,42701001,Security Stationery,42701,Stationery Expenses,Expenditure Accounts,True,False,approve
Layer 5,42701002,Computer Stationery,42701,Stationery Expenses,Expenditure Accounts,True,False,approve
Layer 5,42701003,Paper & Table Stationary,42701,Stationery Expenses,Expenditure Accounts,True,False,approve
Layer 5,42701005,Printed Stationery,42701,Stationery Expenses,Expenditure Accounts,True,False,approve
Layer 5,42702001,Printing Expenses,42702,Printing Expenses,Expenditure Accounts,True,False,approve
Layer 5,42703001,Advertisement & Publicity,42703,Advertisements Expenses,Expenditure Accounts,True,False,approve
Layer 5,42703002,News Paper Advertisements,42703,Advertisements Expenses,Expenditure Accounts,True,False,approve
Layer 5,42703003,Broad Casting Advertisements,42703,Advertisements Expenses,Expenditure Accounts,True,False,approve
Layer 5,42703004,Hoarding/ Neon Signs,42703,Advertisements Expenses,Expenditure Accounts,True,False,approve
Layer 5,42703005,Souvenir/Magazine,42703,Advertisements Expenses,Expenditure Accounts,True,False,approve
Layer 5,42703006,Cut Out Dangler Flex Backdrop etc branding expenses,42703,Advertisements Expenses,Expenditure Accounts,True,False,approve
Layer 5,42801001,Director's Fees,42801,Director's Expenses,Expenditure Accounts,True,False,approve
Layer 5,42801002,Parties & Dinner,42801,Director's Expenses,Expenditure Accounts,True,False,approve
Layer 5,42801003,Director's Traveling Expenses,42801,Director's Expenses,Expenditure Accounts,True,False,approve
Layer 5,42901001,MD Basic,42901,Managing Director's Remuneration,Expenditure Accounts,True,False,approve
Layer 5,42901002,MD House Rent,42901,Managing Director's Remuneration,Expenditure Accounts,True,False,approve
Layer 5,42901003,MD House Maintenance,42901,Managing Director's Remuneration,Expenditure Accounts,True,False,approve
Layer 5,42901004,MD Entertainment,42901,Managing Director's Remuneration,Expenditure Accounts,True,False,approve
Layer 5,42901005,MD Festival Bonus,42901,Managing Director's Remuneration,Expenditure Accounts,True,False,approve
Layer 5,42901006,MD Incentive Bonus,42901,Managing Director's Remuneration,Expenditure Accounts,True,False,approve
Layer 5,42901007,MD Leave Fare Assistance,42901,Managing Director's Remuneration,Expenditure Accounts,True,False,approve
Layer 5,42901008,MD Security & Personal Wages,42901,Managing Director's Remuneration,Expenditure Accounts,True,False,approve
Layer 5,42901009,MD Provident Fund,42901,Managing Director's Remuneration,Expenditure Accounts,True,False,approve
Layer 5,43101001,Provision for Unclassified Loan and Advance,43101,Provision for Loans,Expenditure Accounts,True,False,approve
Layer 5,43101002,Provision for Classified Loan and Advance,43101,Provision for Loans,Expenditure Accounts,True,False,approve
Layer 5,43101003,Provision for Off-Balance Sheet items (Expenses),43101,Provision for Loans,Expenditure Accounts,True,False,approve
Layer 5,43201001,Provision for Investment in Share of Quoted Co.,43201,Provision for diminution in value of Invsetments,Expenditure Accounts,True,False,approve
Layer 5,43301001,Provision for Other Assets,43301,Other Provisions,Expenditure Accounts,True,False,approve
Layer 5,51101001,Foreign Bills sent for collection,51101,Foreign Bills sent for collection,Contra Accounts,True,False,approve
Layer 5,51101002,Foreign Cheques sent for collection,51101,Foreign Bills sent for collection,Contra Accounts,True,False,approve
Layer 5,51102001,Inland Bills sent for collection,51102,Inland Bills sent for collection,Contra Accounts,True,False,approve
Layer 5,51102002,Inland Cheques sent for collection,51102,Inland Bills sent for collection,Contra Accounts,True,False,approve
Layer 5,51201001,Foreign Bills recvd. for collection,51201,Foreign Bills received for collection,Contra Accounts,True,False,approve
Layer 5,51201002,Foreign Cheques recvd. for collection,51201,Foreign Bills received for collection,Contra Accounts,True,False,approve
Layer 5,51202002,Inland Cheques received for collection,51202,Inland Bills received for collection,Contra Accounts,True,False,approve
Layer 5,51202001,Inland Bills received for collection,51202,Inland Bills received for collection,Contra Accounts,True,False,approve
Layer 5,51301001,Forward Contract Cus. USD Purchase,51301,Forward Contract Cust,Contra Accounts,True,False,approve
Layer 5,51302001,Forward Contract Cus. USD Sale,51302,Forward Contract Cust,Contra Accounts,True,False,approve
Layer 5,52101001,Bankers Liability on BG Outward Performance (Inland),52101,Bankers Liability on BG (Inland),Contingent Accounts,True,False,approve
Layer 5,52101003,Bankers Liability on BG Outward DPG (Inland),52101,Bankers Liability on BG (Inland),Contingent Accounts,True,False,approve
Layer 5,52101002,Bankers Liability on BG Outward Financial (Inland),52101,Bankers Liability on BG (Inland),Contingent Accounts,True,False,approve
Layer 5,52102001,Bankers Liability on BG Outward Performance (Foreign),52102,Bankers Liability on BG (Foreign),Contingent Accounts,True,False,approve
Layer 5,52102003,Bankers Liability on BG Outward DPG (Foreign),52102,Bankers Liability on BG (Foreign),Contingent Accounts,True,False,approve
Layer 5,52102002,Bankers Liability on BG Outward Financial (Foreign),52102,Bankers Liability on BG (Foreign),Contingent Accounts,True,False,approve
Layer 5,52103001,Bankers Liability on BG Outward Performance (Foreign) <OBU>,52103,Bankers Liability on BG (Foreign) <OBU>,Contingent Accounts,True,False,approve
Layer 5,52103002,Bankers Liability on BG Outward Financial (Foreign) <OBU>,52103,Bankers Liability on BG (Foreign) <OBU>,Contingent Accounts,True,False,approve
Layer 5,52103003,Bankers Liability on BG Outward DPG (Foreign) <OBU>,52103,Bankers Liability on BG (Foreign) <OBU>,Contingent Accounts,True,False,approve
Layer 5,52201001,Banker's Liability on ILC Sight,52201,Bankers Liability on LC (Inland),Contingent Accounts,True,False,approve
Layer 5,52201002,Banker's Liability on ILC Usance,52201,Bankers Liability on LC (Inland),Contingent Accounts,True,False,approve
Layer 5,52202001,Banker's Liability on FLC Sight,52202,Bankers Liability on LC (Foreign),Contingent Accounts,True,False,approve
Layer 5,52202002,Banker's Liability on FLC Usance,52202,Bankers Liability on LC (Foreign),Contingent Accounts,True,False,approve
Layer 5,52301001,Bankers Liability for Accepted Bills <Inland>,52301,Bankers Liability for Accepted Bills <Inland>,Contingent Accounts,True,False,approve
Layer 5,52302002,Bankers Liability for Accepted Bills other Banks <Foreign>,52302,Bankers Liability for Accepted Bills <Foreign>,Contingent Accounts,True,False,approve
Layer 5,61101001,Foreign Bills sent for collection,61101,Foreign Bills sent for collection,Contra Accounts,True,False,approve
Layer 5,61101002,Foreign Cheques sent for collection,61101,Foreign Bills sent for collection,Contra Accounts,True,False,approve
Layer 5,61102001,Inland Bills sent for collection,61102,Inland Bills sent for collection,Contra Accounts,True,False,approve
Layer 5,61102002,Inland Cheques sent for collection,61102,Inland Bills sent for collection,Contra Accounts,True,False,approve
Layer 5,61201001,Foreign Bills recvd. for collection,61201,Foreign Bills received for collection,Contra Accounts,True,False,approve
Layer 5,61201002,Foreign Cheques recvd. for collection,61201,Foreign Bills received for collection,Contra Accounts,True,False,approve
Layer 5,61301001,Forward Contract Cus. USD Purchase,61301,Forward Contract Cust,Contra Accounts,True,False,approve
Layer 5,61302001,Forward Contract Cus. USD Sale,61302,Forward Contract Cust,Contra Accounts,True,False,approve
Layer 5,62101001,Customers' Liability on BG Outward Performance (Inland),62101,Customers' Liability on BG (Inland),Contingent Accounts,True,False,approve
Layer 5,62101003,Customers' Liability on BG Outward Bidbond (Inland),62101,Customers' Liability on BG (Inland),Contingent Accounts,True,False,approve
Layer 5,62101002,Customers' Liability on BG Outward Financial (Inland),62101,Customers' Liability on BG (Inland),Contingent Accounts,True,False,approve
Layer 5,62102001,Customers' Liability on BG Outward Performance (Foreign),62102,Customers' Liability on BG (Foreign),Contingent Accounts,True,False,approve
Layer 5,62102003,Customers' Liability on BG Outward Bid bond (Foreign),62102,Customers' Liability on BG (Foreign),Contingent Accounts,True,False,approve
Layer 5,62102002,Customers' Liability on BG Outward Financial (Foreign),62102,Customers' Liability on BG (Foreign),Contingent Accounts,True,False,approve
Layer 5,62103001,Customers' Liability on BG Outward Performance (Foreign) <OBU>,62103,Customers' Liability on BG (Foreign),Contingent Accounts,True,False,approve
Layer 5,62103002,Customers' Liability on BG Outward Financial (Foreign) <OBU>,62103,Customers' Liability on BG (Foreign),Contingent Accounts,True,False,approve
Layer 5,62103003,Customers' Liability on BG Outward DPG (Foreign) <OBU>,62103,Customers' Liability on BG (Foreign),Contingent Accounts,True,False,approve
Layer 5,62201001,Customers' Liability on ILC Sight,62201,Customers' Liability on LC (Inland),Contingent Accounts,True,False,approve
Layer 5,62201002,Customers' Liability on ILC Usance,62201,Customers' Liability on LC (Inland),Contingent Accounts,True,False,approve
Layer 5,62202001,Customers' Liability on FLC Sight,62202,Customers' Liability on LC (Foreign),Contingent Accounts,True,False,approve
Layer 5,62202002,Customers' Liability on FLC Usance,62202,Customers' Liability on LC (Foreign),Contingent Accounts,True,False,approve
Layer 5,62301001,Customers' Liability for Accepted Bills <Inland>,62301,Customers' Liability for Accepted Bills <Inland>,Contingent Accounts,True,False,approve
Layer 5,62302002,Customers' Liability for Accepted Bills other Banks <Foreign>,62302,Customers' Liability for Accepted Bills <Fgn>,Contingent Accounts,True,False,approve
Layer 5,61202002,Inland Cheques received for collection,61202,Inland Bills received for collection,Contra Accounts,True,False,approve
Layer 5,61202001,Inland Bills received for collection,61202,Inland Bills received for collection,Contra Accounts,True,False,approve
,,,,,,,,
Layer 5,24205001,MTB Krishi DL,24205,Agri Demand Loan (SME),Assets: Customer Accounts,TRUE,FALSE,approve
Layer 5,24518001,Intersest Receivable on MTB Krishi DL,24518,Interest Reeivable on Agri Demand Loan SME,Interest Receivable Accounts,TRUE,FALSE,approve
Layer 5,24617001,Penal Interest Receivable on MTB Krishi DL,24617,Penal Interest Receivable on Agri Demand Loan [SME],Interest Receivable Accounts,TRUE,FALSE,approve
Layer 5,31120001,Interest Earned on MTB Krishi DL,31120,Interest Earned on Agri Demand Loan SME,Income Accounts,TRUE,FALSE,approve
Layer 5,31217001,Penal Interest Earned on MTB Krishi DL,31217,Penal Interest Earned in Agri Demand Loan,Income Accounts,TRUE,FALSE,approve
Layer 5,24305001,MTB Microfinance Agri Revolving Loan,24305,Agri Continuous Loan [SME],Assets: Customer Accounts,TRUE,FALSE,approve
Layer 5,24517001,Interest Receivable on MTB Microfinance Agri Revolving Loan,24517,Interest Receivable on Agri Continuous Loan <SME>,Interest Receivable Accounts,TRUE,FALSE,approve
Layer 5,24616001,Penal Interest Receivable on MTB Microfinance Agri Revolving Loan,24616,Penal Interest Receivable on Agri Continuous Loan [SME],Interest Receivable Accounts,TRUE,FALSE,approve
Layer 5,31119001,Interest Earned on MTB Microfinance Agri Revolving Loan 2,31119,Interest Earned on Agri Continuous Loan <SME>,Income Accounts,TRUE,FALSE,approve
Layer 5,31216001,Penal Interest Earnedon MTB Microfinance enterprise Revolving Loan,31216,Penal Interest Earnedon SME Continuous Loan,Income Accounts,TRUE,FALSE,approve
Layer 5,24104004,Microfinance <Enterprise-TL>,24104,SME Term Loan excl Agri & Micro Fin.,Assets: Customer Accounts,TRUE,FALSE,approve
Layer 5,24105002,MTB Krishi TL,24105,SME Term Loan <Agri & Micro Fin.>,Assets: Customer Accounts,TRUE,FALSE,approve
Layer 5,24504004,Interest Receivable on Microfinance <Enterprise-TL>,24504,Interest Receivable Accounts,Interest Receivable Accounts,TRUE,FALSE,approve
Layer 5,24505002,Interest Receivable on MTB Krishi (TL),24505,Interest Receivable on SME Term Loan <Agri Fin.>,Interest Receivable Accounts,TRUE,FALSE,approve
Layer 5,24604004,Penal Interest Receivable on Microfinance <Enterprise-TL>,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,TRUE,FALSE,approve
Layer 5,24605002,Penal Interest Receivable on MTB Krishi (TL),24605,Penal Interest Receivable on SME Term Loan <Agri & MF>,Interest Receivable Accounts,TRUE,FALSE,approve
Layer 5,31104004,Interest Earned on Microfinance <Enterprise-TL>,31104,Interest Earned on SME Term Loan excl Agri & MF,Income Accounts,TRUE,FALSE,approve
Layer 5,31105002,Interest Earned on MTB Krishi -TL,31105,Interest Earned on SME Term Loan <Agri & MF>,Income Accounts,TRUE,FALSE,approve
